Date,DIA,GS.N,NKE.N,CSCO.OQ,JPM.N,DIS.N,INTC.OQ,MRK.N,CVX.N,AXP.N,VZ.N,HD.N,WBA.OQ,MCD.N,UNH.N,KO.N,JNJ.N,MSFT.OQ,HON.OQ,CRM.N,PG.N,IBM.N,MMM.N,AAPL.OQ,WMT.N,CAT.N,AMGN.OQ,V.N,TRV.N,BA.N
2020-12-15,302.62,242.43,139.39,44.72,120.32,173.94,50.665,76.73977248,89.37,119.1,60.55,267.98,41.33,214.86,339.67,53.84,150.57,214.13,214.17,220.15,136.65,120.28380252000001,174.68,127.88,145.58,181.74,230.53,208.36,137.26,229.5
2020-12-16,302.15,243.77,138.34,44.72,120.67,173.12,51.12,76.11998058,88.69,119.0,59.91,269.59,40.44,213.8,339.34,53.06,149.67,219.28,210.31,223.62,137.27,119.9208402,175.41,127.81,145.43,179.5,228.44,208.27,137.44,225.87
2020-12-17,303.49,244.43,140.5,44.82,119.67,173.55,50.65,76.11044532,88.41,118.98,60.01,273.97,40.88,214.25,341.67,53.27,153.62,219.42,211.94,225.92,138.25,119.9208402,176.65,128.7,146.1,179.17,231.24,211.18,138.03,221.24
2020-12-18,301.9,242.13,137.28,45.44,119.08,172.89,47.46,75.83392278,87.19,117.51,60.46,270.45,40.69,215.08,338.38,53.74,154.51,218.59,210.04,227.43,139.04,120.2073894,176.42,126.655,145.95,180.96,228.49,211.31,138.86,219.75
2020-12-21,302.14,256.98,144.02,44.88,123.55,170.69,46.36,75.60507654,86.09,116.41,59.49,270.99,40.67,211.67,336.08,52.81,153.02,222.59,210.66,226.47,137.52,117.85768596,175.66,128.23,145.97,180.16,227.31,209.01,138.15,219.31
2020-12-22,300.07,250.09,142.45,44.69,121.67,170.45,46.17,75.72903492,84.36,114.55,58.99,270.04,39.27,211.92,335.01,52.76,152.72,223.94,207.94,231.17,136.55,118.06782204,174.78,131.88,144.2,176.58,220.99,205.84,136.48,218.78
2020-12-23,301.28,256.45,141.76,44.375,125.07,173.55,46.57,76.05323376,85.69,116.95,58.96,269.81,39.87,212.02,337.59,53.08,151.94,221.02,209.99,227.43,136.34,118.34481960000001,173.99,130.96,143.22,178.42,222.94,205.3,137.95,219.69
2020-12-24,302.02,256.16,141.6,44.54,124.52,173.73,47.07,76.41557364,85.33,117.35,58.84,270.92,39.62,211.39,340.79,53.44,152.47,222.75,209.53,225.78,137.72,119.09939916,174.52,131.97,143.5,179.56,222.93,208.7,138.49,217.15
2020-12-28,304.0,259.59,142.43,44.92,125.34,178.86,47.07,76.7111667,84.9,118.36,58.98,269.25,39.66,214.02,345.95,54.16,153.19,224.96,209.94,224.64,138.68,119.22357047999999,174.71,136.69,145.22,178.37,223.65,212.63,139.19,216.09
2020-12-29,303.46,258.01,141.57,44.64,125.01,177.3,49.39,77.63608692,84.61,118.14,58.81,266.19,39.41,212.71,347.35,54.13,154.14,224.15,209.13,222.46,138.42,118.2493032,173.85,134.87,144.3,176.65,226.87,214.37,138.35,216.25
2020-12-30,304.13,259.45,141.58,44.48,125.36,181.17,48.75,76.84466034,85.33,119.43,58.14,265.26,39.34,211.56,344.99,54.44,156.05,221.68,210.95,222.4,137.77,118.76509176,174.11,133.72,144.18,180.04,227.17,218.36,139.08,216.67
2020-12-31,305.79,263.71,141.47,44.75,127.07,181.18,49.82,77.99842679999999,84.45,120.91,58.75,265.62,39.88,214.58,350.68,54.84,157.38,222.42,212.7,222.53,139.14,120.23604431999999,174.79,132.69,144.15,182.02,229.92,218.73,140.37,214.06
2021-01-04,302.32,265.0,140.1,43.96,125.87,177.68,49.67,77.19746495999999,84.71,118.04,58.85,263.92,41.4,210.22,349.5,52.76,156.5,217.69,207.95,220.31,137.82,118.38302616,171.87,129.41,146.53,182.15,226.66,217.76,135.65,202.72
2021-01-05,303.84,270.93,141.23,43.98,125.65,178.44,50.61,77.33095859999999,87.0,118.67,58.58,266.05,41.16,211.48,344.8,52.18,158.34,217.9,208.46,221.52,138.7,120.48438696000001,171.58,131.01,145.75,183.64,227.76,214.51,134.53,211.63
2021-01-06,308.21,285.55,142.35,44.4,131.55,179.12,51.1,78.55147188,89.8,123.06,59.29,267.57,43.03,211.0,359.27,50.52,159.83,212.25,212.26,216.15,140.16,123.49315356,174.19,126.6,146.66,193.86,233.25,212.62,139.1,211.03
2021-01-07,310.5,291.65,144.95,44.96,135.87,178.58,52.19,80.11525452,90.22,121.66,58.53,266.26,45.26,211.98,365.03,49.96,160.37,218.29,212.61,217.98,138.85,123.20660436000001,169.72,130.92,146.65,194.23,234.02,213.81,139.07,212.71
2021-01-08,311.04,290.08,146.35,45.06,136.02,178.69,51.65,79.17126378,91.08,121.78,57.8,269.09,45.21,215.87,363.39,51.08,160.04,219.62,210.03,222.04,138.79,122.76722892000001,166.62,132.05,146.63,194.26,238.49,215.45,139.65,209.9
2021-01-11,310.17,293.83,147.05,45.36,138.05,179.09,51.54,81.04971,91.6,121.06,57.46,271.23,47.7,214.23,360.75,50.2,159.37,217.49,208.36,218.25,137.85,122.81498712000001,165.2,128.98,147.29,193.86,237.57,212.89,137.43,206.79
2021-01-12,310.74,302.21,145.05,45.79,140.22,175.99,53.24,79.22847534,93.34,121.62,57.26,276.33,47.96,211.6,357.37,50.11,158.13,214.93,208.88,215.52,137.05,123.41674044000001,166.51,128.8,148.97,197.54,236.59,208.86,140.42,208.41
2021-01-13,310.63,302.94,143.04,45.36,140.35,176.12,56.95,78.51333084000001,93.25,122.4,57.06,274.05,48.94,212.09,355.04,50.16,157.89,216.34,207.02,218.18,137.26,121.22941488000001,166.28,130.89,147.45,195.89,237.74,209.35,142.25,207.21
2021-01-14,310.05,307.87,141.3,45.15,141.17,173.43,59.25,78.35123142,95.49,123.78,57.04,268.34,49.32,208.5,350.53,49.23,160.65,213.02,208.61,215.6,135.8,123.18750108,166.41,128.91,146.97,197.4,241.66,201.86,142.32,209.91
2021-01-15,308.12,301.01,140.72,45.43,138.64,171.44,57.58,79.50499787999999,92.09,122.15,57.38,275.59,48.92,209.91,351.3,48.7,160.3,212.65,205.97,213.14,134.78,122.63350596,165.55,127.14,144.64,194.62,245.49,201.59,143.24,204.32
2021-01-19,309.32,294.2,139.27,45.19,138.04,172.26,57.99,79.32382794,94.51,126.75,57.05,273.19,48.15,209.09,352.19,48.51,162.78,216.44,206.76,216.76,133.6,123.23525928000001,169.12,127.83,143.39,194.06,248.27,201.66,143.51,210.71
2021-01-20,311.77,290.47,142.8,45.34,135.97,173.64,58.67,78.62775395999999,95.38,128.94,57.26,274.3,48.09,213.63,350.84,48.68,162.38,224.34,208.08,223.44,131.93,124.24773312,170.22,132.03,145.51,192.34,252.36,206.01,145.02,211.45
2021-01-21,311.87,289.37,141.61,45.11,134.83,171.28,62.46,77.40724068,92.01,127.43,57.27,279.05,47.07,213.53,355.0,48.95,161.73,224.97,205.23,222.17,131.01,125.7473406,170.67,136.87,144.85,192.19,252.03,205.14,148.72,207.41
2021-01-22,309.97,289.39,139.35,44.77,133.79,172.78,56.66,77.21653548,91.73,126.14,57.47,284.0,47.45,213.38,347.55,48.49,163.55,225.95,202.25,225.77,130.0,113.29200204,169.04,139.07,146.33,191.94,253.5,202.02,145.84,205.84
2021-01-25,309.65,283.04,137.55,45.03,132.12,171.89,55.44,77.37863490000001,90.9,121.15,58.42,285.08,47.82,213.34,347.81,48.78,165.98,229.53,201.87,225.92,132.24,113.26334712,170.39,142.92,146.2,187.34,257.1,200.98,146.36,203.36
2021-01-26,309.39,281.76,135.1,45.26,131.58,169.56,55.21,76.5204615,89.36,116.15,56.57,282.6,49.19,215.38,343.11,49.29,170.48,232.33,201.06,226.26,133.09,116.99803836,175.95,143.16,147.51,187.21,258.6,202.01,143.71,202.06
2021-01-27,303.26,273.33,131.02,45.7,127.86,163.03,53.59,73.48824882,88.2,114.09,55.13,274.05,51.18,207.0,332.99,48.53,167.88,232.9,199.38,224.78,128.38,116.97893508,186.65,142.06,143.84,180.63,251.06,194.97,139.5,194.03
2021-01-28,306.07,275.02,134.72,45.34,130.11,171.88,56.065,74.29874592,89.02,118.97,55.37,278.05,50.68,206.82,338.15,49.15,169.16,238.93,202.84,226.5,130.36,114.69609312,183.42,137.09,143.75,184.34,247.75,198.22,140.0,197.23
2021-01-29,299.81,271.17,133.59,44.58,128.67,168.17,55.51,73.48824882,85.2,116.26,54.75,270.82,50.25,207.84,333.58,48.15,163.13,231.96,195.37,225.56,128.21,113.76958404,175.66,131.96,140.49,182.84,241.43,193.25,136.3,194.19
2021-02-01,302.02,274.73,135.71,45.4,129.62,170.97,56.69,73.76477136,86.41,117.03,54.28,270.07,48.83,207.93,334.0,48.48,162.71,239.65,195.56,228.46,128.97,115.13546856,174.7,134.14,139.27,184.72,240.43,198.36,138.21,195.84
2021-02-02,306.82,286.97,139.59,45.83,133.61,176.96,58.0,74.15571702,87.06,120.7,54.5,272.16,48.44,209.76,338.72,48.96,161.25,239.51,200.12,234.2,128.79,114.08478816,175.02,134.99,140.77,192.5,240.49,202.61,139.83,200.94
2021-02-03,307.26,288.55,138.63,45.77,135.14,176.43,57.68,73.72663032,88.96,120.44,54.79,274.17,48.9,208.71,337.89,48.77,160.5,243.0,199.14,234.82,128.95,113.77913568000001,175.48,133.94,141.2,191.45,237.08,201.36,138.66,207.39
2021-02-04,310.67,293.75,140.63,47.25,138.25,180.23,58.79,72.49658178,89.0,124.9,55.14,278.82,49.27,211.03,329.32,49.01,161.99,242.01,200.59,237.98,129.03,115.59394728,177.1,137.39,142.53,191.65,237.22,209.25,143.93,210.64
2021-02-05,311.54,293.5,145.11,48.08,137.98,181.16,58.18,72.2772708,89.26,126.28,55.32,278.86,49.81,212.58,324.51,49.65,164.45,242.2,202.92,238.89,129.57,116.32942356000001,179.01,136.76,144.36,193.0,236.32,208.77,144.84,207.93
2021-02-08,313.89,300.15,143.41,48.94,140.14,190.0,59.16,71.55259104000001,91.48,127.99,55.05,280.03,49.93,211.58,324.34,49.92,164.92,242.47,203.86,238.93,129.17,118.06782204,180.76,136.91,145.03,197.45,237.57,206.89,146.2,211.95
2021-02-09,313.92,300.46,141.79,48.5,139.58,188.21,58.78,71.55259104000001,90.96,126.68,55.0,276.77,50.0,215.98,329.63,49.7,166.27,243.77,202.02,236.7,128.67,116.62552439999999,180.94,136.01,145.83,197.28,236.65,206.52,147.16,215.12
2021-02-10,314.5,304.28,142.46,47.24,139.66,189.63,58.86,71.40956214,92.52,128.23,54.96,278.69,51.61,214.4,333.4,49.6,166.81,242.82,202.16,236.72,128.22,116.75924736,181.08,135.39,144.13,197.72,238.46,206.44,145.93,211.92
2021-02-11,314.68,302.32,143.54,47.58,139.27,190.91,60.66,71.26653323999999,92.02,128.31,54.6,277.06,50.12,214.27,333.07,50.3,166.06,244.49,202.18,241.24,128.33,115.48887924,177.21,135.13,144.02,198.35,235.04,210.66,146.34,210.66
2021-02-12,315.04,306.32,142.12,47.29,141.25,187.67,61.81,71.51445,92.55,129.62,54.2,277.51,50.38,213.9,328.24,50.69,166.58,244.99,203.57,240.37,127.62,115.3838112,178.7,135.37,144.47,197.99,237.21,209.96,145.96,210.98
2021-02-16,315.58,311.96,141.71,46.51,144.65,186.35,62.47,70.7993055,93.13,130.68,54.15,275.39,49.14,215.03,324.62,50.27,165.07,243.7,203.44,248.59,127.92,114.68654147999999,176.63,133.19,145.66,202.38,232.84,207.9,147.42,217.18
2021-02-17,316.6,312.74,143.99,46.25,145.1,186.44,61.85,72.02935404,95.92,128.56,56.99,280.92,49.56,213.45,326.86,50.13,165.66,244.2,201.9,247.66,128.46,114.59102508,176.65,130.84,147.2,202.3,235.61,207.51,148.45,215.52
2021-02-18,315.56,309.9,145.09,46.34,145.59,183.0,61.61,71.90539566,95.0,128.49,56.98,283.05,48.92,215.43,328.41,50.77,165.74,243.79,203.52,247.01,129.53,115.31694972000001,179.37,129.71,137.66,199.92,232.53,209.35,147.69,208.48
2021-02-19,314.92,315.62,142.02,45.68,148.02,183.65,63.01,70.85651706,95.8,131.71,56.45,279.64,48.86,212.24,324.58,50.11,162.98,240.97,203.56,246.56,127.12,113.65496436,176.54,129.87,138.34,209.91,231.69,204.73,145.91,217.47
2021-02-22,315.21,316.87,136.67,45.43,149.41,191.76,60.71,71.44770318,98.39,135.95,56.45,275.85,48.86,212.06,327.64,50.63,161.87,234.51,203.62,240.95,126.58,115.44112104,176.12,126.0,137.69,218.06,231.47,208.32,147.87,212.88
2021-02-23,315.39,319.21,136.13,45.51,150.61,197.09,61.12,71.07582804,99.63,136.94,57.03,267.24,48.41,211.32,329.51,50.54,160.44,233.27,205.04,235.64,127.52,115.29784644,176.17,125.86,135.47,220.18,232.46,212.11,149.33,212.12
2021-02-24,319.53,330.64,135.65,45.74,153.26,197.51,63.19,71.10443382,103.31,139.89,57.12,259.97,49.17,213.27,332.21,50.71,162.59,234.55,211.03,240.47,127.66,117.68575643999999,177.63,125.35,133.21,222.47,229.99,219.43,150.96,229.34
2021-02-25,313.98,327.76,135.54,45.52,151.18,190.98,60.4,71.15211012,102.35,137.08,56.5,255.25,48.27,210.95,328.87,50.17,162.76,228.99,204.79,231.08,126.58,116.97893508,178.76,120.99,131.95,221.82,227.52,213.75,148.0,216.45
2021-02-26,309.45,319.48,134.78,44.87,147.17,189.04,60.78,69.24505812000001,100.0,135.26,55.3,258.34,47.93,206.14,332.22,48.99,158.46,232.38,202.35,216.5,123.53,113.59765452,175.06,121.26,129.92,215.88,224.92,212.39,145.5,212.01
2021-03-01,315.59,329.92,137.65,45.92,150.5,194.98,62.88,69.01621188,102.05,138.71,55.36,261.62,47.85,208.25,334.65,49.9,159.32,236.94,206.22,217.54,124.29,115.32650136,176.41,127.79,131.37,219.76,227.04,216.63,150.39,224.39
2021-03-02,314.19,330.94,137.02,45.515,150.01,193.94,61.24,69.4643691,102.44,139.25,54.98,260.29,47.44,208.67,334.64,50.1,159.02,233.87,206.58,213.47,123.9,114.93488412,177.11,125.12,130.11,215.82,225.69,215.77,149.12,223.14
2021-03-03,312.99,334.43,134.26,45.13,152.91,192.26,59.9,69.8934558,103.59,142.59,55.38,257.36,47.63,205.82,332.87,49.98,156.22,227.56,207.01,206.0,123.16,116.87386704000001,178.06,122.06,127.59,214.91,223.94,214.85,150.71,228.56
2021-03-04,309.58,329.29,132.04,44.56,150.56,188.03,58.33,68.81597142,104.5,142.68,54.8,250.93,46.86,204.84,333.81,49.94,153.07,226.73,202.94,205.33,122.15,114.72474804,177.63,120.13,127.53,212.77,221.91,211.5,149.02,224.71
2021-03-05,315.24,327.37,133.35,46.25,150.91,189.99,60.74,69.73135638,109.0,147.33,56.0,253.52,47.2,207.37,347.1,50.79,156.1,231.6,206.58,210.76,125.98,117.32279412,180.8,121.42,129.12,220.16,227.73,215.41,152.36,223.22
2021-03-08,318.25,334.19,134.56,47.51,152.91,201.91,59.85,70.72302342,109.75,150.27,56.79,259.03,48.48,209.11,350.17,51.64,157.4,227.39,207.7,207.72,127.31,119.21401884000001,183.77,116.36,127.88,221.58,227.81,220.27,155.75,224.03
2021-03-09,318.61,330.59,135.95,47.89,151.83,194.51,62.67,70.69441764,109.5,145.1,56.2,264.96,48.46,208.55,351.98,50.86,157.7,233.78,207.61,211.53,126.18,118.61226552000001,181.18,121.085,128.89,216.8,228.99,220.36,153.82,230.61
2021-03-10,323.33,342.02,137.59,48.29,155.13,195.06,62.25,71.28560376,111.37,146.75,57.08,266.24,50.52,213.31,349.6,51.44,159.15,232.42,212.91,211.96,127.34,122.13682068,184.51,119.98,132.18,221.06,229.96,223.17,155.38,245.34
2021-03-11,325.33,342.1,141.19,48.8,154.32,196.75,63.31,71.16164538,111.19,147.75,55.51,268.85,51.52,211.57,353.1,50.88,159.14,237.13,212.5,215.95,126.91,121.43955096,184.57,121.96,132.13,219.76,231.17,226.15,155.09,252.0
2021-03-12,328.31,348.81,140.45,48.82,156.15,197.16,62.9,71.13303959999999,111.56,148.54,55.63,273.1,53.21,212.34,356.02,50.36,159.6,235.75,214.38,212.21,128.14,121.88847804,184.92,121.03,134.12,229.0,230.36,224.36,157.27,269.19
2021-03-15,330.09,346.05,144.94,49.41,155.37,196.76,63.79,72.68728698,110.25,146.99,55.64,278.54,55.05,220.46,353.88,51.03,160.42,234.81,216.2,212.8,128.56,122.81498712000001,189.48,123.99,133.43,230.74,235.96,223.27,157.34,265.63
2021-03-16,328.86,341.71,144.65,49.67,153.51,194.24,64.78,73.24033206,107.64,143.3,55.64,282.08,54.71,219.86,354.6,51.22,161.37,237.71,211.81,214.48,128.94,122.49023136000001,186.85,125.57,133.39,226.46,240.32,224.7,156.47,255.21
2021-03-17,330.77,344.95,144.82,49.42,155.09,195.24,65.78,73.7075598,108.03,144.68,55.75,280.03,54.1,224.11,352.18,51.24,160.77,237.04,213.03,213.12,128.42,123.24481092,188.3,124.76,132.28,233.63,244.27,223.02,157.92,263.59
2021-03-18,329.36,348.0,143.17,48.8,157.65,192.28,63.725,73.67895401999999,104.12,142.58,56.31,283.16,52.7,222.9,362.05,50.57,160.47,230.72,215.02,209.48,128.7,124.22862984000001,191.0,120.53,130.01,230.68,244.42,220.66,156.83,256.06
2021-03-19,326.01,344.2,137.49,48.98,155.14,191.14,63.76,73.90780026,103.38,140.71,56.24,289.1,52.54,222.44,365.58,50.81,160.04,230.35,212.91,212.2,128.01,123.1206396,188.71,119.99,131.74,225.29,245.94,206.9,149.3,255.82
2021-03-22,327.24,339.33,138.27,50.3,150.97,192.86,65.63,73.90780026,102.54,139.95,56.59,288.94,53.11,225.07,366.86,51.0,160.5,235.99,212.13,215.17,130.18,124.69666020000001,189.47,123.39,132.37,226.02,249.69,208.0,147.59,251.23
2021-03-23,324.06,331.77,137.12,50.01,149.46,188.73,63.48,72.72542802,101.97,136.08,56.91,289.98,52.03,224.37,368.5,51.39,160.35,237.58,208.59,215.0,132.6,124.61069544000001,188.33,122.54,133.94,218.25,245.04,208.15,147.0,241.25
2021-03-24,324.08,328.65,133.16,49.65,150.62,184.72,62.04,72.69682223999999,104.7,138.42,57.01,292.75,51.78,224.05,370.6,51.52,161.91,235.46,212.22,209.53,132.56,124.76352168000001,190.69,120.09,133.11,221.23,245.47,208.07,149.28,239.24
2021-03-25,326.19,330.55,128.64,50.51,152.55,186.91,62.02,72.53472282,105.07,142.28,57.38,297.18,51.71,224.2,371.09,52.02,161.97,232.34,213.88,205.44,133.48,127.10367348,193.1,120.59,134.01,224.25,246.25,207.97,152.78,247.19
2021-03-26,330.61,327.39,132.99,52.57,155.09,185.92,64.87,73.79337714,107.48,143.73,58.18,303.81,52.03,225.21,376.48,53.04,164.93,236.48,218.53,209.09,135.45,130.26526632,194.88,121.21,135.13,229.5,252.86,213.53,153.64,244.87
2021-03-29,331.66,325.73,133.49,52.52,152.68,184.85,64.5,74.6610858,106.92,142.37,58.83,302.2,52.85,227.35,379.06,53.85,166.04,235.24,218.88,210.77,137.57,129.76858104000002,195.74,121.39,136.67,230.22,254.96,214.51,153.85,250.52
2021-03-30,330.82,332.01,132.95,51.77,154.48,185.53,63.77,73.38336095999999,105.93,143.49,58.59,304.82,52.98,224.98,373.56,53.15,165.01,231.85,218.09,210.0,135.45,128.67969408,194.64,119.9,135.74,233.08,249.75,211.9,154.03,252.01
2021-03-31,330.18,327.0,132.89,51.71,152.23,184.52,64.0,73.50731934,104.79,141.44,58.15,305.25,54.9,224.14,372.07,52.71,164.35,235.77,217.07,211.87,135.43,127.28515463999999,192.68,122.15,135.83,231.87,248.81,211.73,150.4,254.72
2021-04-01,331.45,327.64,132.53,51.98,153.71,188.97,64.55,73.50731934,105.75,144.57,58.3,307.75,54.75,225.21,367.07,52.51,162.83,242.35,216.8,218.72,134.28,127.25649972,192.7,123.0,135.62,232.74,249.17,216.86,150.62,252.96
2021-04-05,335.2,323.54,135.12,52.41,153.62,188.5,66.54,73.421502,104.51,146.06,58.87,315.4,56.8,228.85,370.18,52.81,163.43,249.07,219.27,220.29,136.45,129.83544252000002,194.97,125.9,139.43,233.71,252.02,219.04,152.03,259.36
2021-04-06,334.37,327.06,137.16,52.025,152.54,189.73,65.56,72.26773554,103.58,146.15,59.11,313.78,55.7,231.91,364.37,53.19,163.39,247.86,219.19,221.09,136.5,128.20211208,194.84,126.21,140.1,230.64,249.1,218.65,151.75,255.17
2021-04-07,334.37,326.55,136.54,51.77,154.93,187.56,66.25,72.58239912,104.19,147.13,59.0,312.47,55.58,232.61,365.64,53.28,163.61,249.9,218.5,220.79,136.74,128.88027852000002,194.95,127.9,139.8,230.41,248.12,219.27,152.29,252.58
2021-04-08,335.13,331.14,133.68,51.91,155.12,187.32,67.05,71.98167774,103.02,147.04,57.6,314.43,54.79,230.25,364.89,53.12,162.97,253.25,219.86,224.45,137.26,129.06175968,195.72,130.36,139.71,230.48,246.88,220.7,150.36,254.95
2021-04-09,337.86,330.81,135.45,52.09,156.28,187.89,68.26,72.76356906,102.92,147.78,57.49,319.23,54.18,231.48,376.3,53.18,161.25,255.85,226.98,231.28,136.37,129.64440972,198.0,132.995,139.78,230.75,248.95,222.52,151.65,252.36
2021-04-12,337.55,331.84,136.64,51.57,155.95,186.49,65.405,72.67775172,101.78,147.57,57.54,320.79,54.7,230.96,376.28,53.35,161.64,255.91,228.6,228.76,136.92,128.55552276,197.83,131.24,139.8,230.93,248.94,221.47,151.84,249.52
2021-04-13,336.79,327.68,133.54,51.66,154.09,185.49,65.22,72.87799218,102.24,145.99,57.62,320.4,54.6,231.32,374.5,53.09,159.48,258.49,229.0,232.0,135.11,125.29841352000001,196.47,134.43,139.37,229.35,249.95,221.02,152.21,253.27
2021-04-14,337.53,335.35,132.26,51.37,151.21,187.46,64.19,72.8493864,104.27,147.42,57.7,320.02,54.47,230.31,375.63,53.08,159.92,255.59,229.38,228.02,135.6,126.68340132,196.75,132.03,139.32,232.58,249.62,221.98,155.43,252.43
2021-04-15,340.44,338.55,133.67,51.64,152.17,185.93,65.02,73.09730316,103.42,148.53,57.7,322.74,53.72,231.28,390.01,53.33,160.39,259.5,229.84,233.0,137.24,126.63564312000001,197.48,134.5,140.16,232.52,255.13,226.28,154.36,251.11
2021-04-16,341.86,342.31,134.31,52.8,153.3,187.26,64.75,73.86965922,102.96,149.99,58.28,328.08,53.3,233.08,391.01,53.68,162.24,260.74,232.11,231.91,137.25,127.60035876,198.58,134.16,140.61,233.36,255.71,226.41,155.95,248.18
2021-04-19,340.75,343.09,132.57,52.85,152.65,187.43,63.63,74.05082915999999,103.26,148.54,58.39,326.85,53.79,231.81,389.84,54.0,162.69,258.74,230.97,230.5,136.61,127.15143168,198.59,134.84,139.71,232.39,255.97,225.79,154.38,244.15
2021-04-20,338.12,331.88,127.11,51.79,149.27,182.79,62.7,74.91853782,101.33,145.1,58.39,323.96,53.34,233.01,396.53,54.17,166.48,258.26,227.33,227.96,137.75,131.96545824,198.3,133.11,140.79,227.63,259.14,223.28,155.73,234.06
2021-04-21,341.3,335.27,129.9,51.93,150.54,183.11,63.7,75.54786498,102.73,147.18,58.14,325.95,54.05,232.26,398.81,54.61,166.59,260.58,230.5,230.56,136.85,137.1137922,200.88,133.5,141.2,232.46,258.78,227.45,157.38,235.92
2021-04-22,338.12,330.85,129.18,51.5,147.37,182.76,62.57,74.33688695999999,100.95,147.16,57.28,321.46,52.58,232.96,396.54,54.44,165.18,257.17,229.26,231.35,134.63,134.94556992,200.9,131.94,139.67,228.89,255.05,227.57,155.87,234.33
2021-04-23,340.43,339.35,130.19,51.91,150.19,183.02,59.24,74.26060487999999,101.55,144.33,57.3,323.89,53.02,234.58,400.31,54.47,165.52,261.15,224.5,233.51,133.94,136.04400852,202.2,134.32,139.9,230.11,257.03,230.0,157.84,238.38
2021-04-26,339.87,343.52,131.6,51.64,150.56,184.27,58.76,73.92687078,101.52,150.34,56.94,319.99,52.73,232.31,395.86,53.66,164.12,261.55,221.52,235.46,131.26,135.22256748,199.63,134.72,137.91,230.56,255.52,230.34,155.73,241.44
2021-04-27,339.83,346.63,132.11,51.37,151.25,184.64,57.97,73.76477136,102.7,150.36,56.32,320.59,52.51,234.98,394.5,53.58,163.18,261.97,222.93,234.21,131.18,135.64283964,194.45,134.39,138.38,230.34,255.13,229.91,155.2,242.47
2021-04-28,338.37,348.11,130.71,51.11,152.23,183.39,57.62,73.50731934,105.22,152.54,56.43,319.71,52.4,232.41,394.59,53.59,161.98,254.56,222.87,236.88,131.4,136.588452,195.93,133.58,137.89,232.3,236.71,233.45,153.79,235.46
2021-04-29,340.57,352.97,133.26,51.46,155.19,185.33,58.28,70.25579568,106.9,154.63,57.32,325.34,52.735,235.21,401.55,54.26,164.2,252.51,223.9,234.36,132.51,137.77285536000002,199.05,133.48,139.63,227.47,234.71,236.86,155.7,235.94
2021-04-30,338.94,348.45,132.62,50.91,153.81,186.02,57.53,71.037687,103.07,153.35,57.79,323.67,53.1,236.08,398.8,53.98,162.73,252.18,223.04,230.32,133.42,135.51866832,197.14,131.46,139.91,228.11,239.64,233.56,154.66,234.31
2021-05-03,341.11,350.16,133.03,51.17,153.36,185.51,57.26,72.44890548000001,105.53,154.8,57.92,330.27,54.3,235.56,405.9,54.48,165.21,251.86,223.2,223.76,135.0,138.259989,198.61,132.54,142.12,228.17,245.38,232.61,156.59,235.19
2021-05-04,341.49,349.84,131.55,50.71,155.48,184.25,56.9,72.45844074,106.11,154.53,58.6,332.77,54.12,233.86,411.34,54.14,167.77,247.79,225.43,217.18,134.54,139.21515300000002,199.38,127.85,140.72,233.41,247.36,232.03,158.53,233.63
